Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One Year,Two Year,PaperlessBilling,BankTransfer,CreditCard,ECheck,MonthlyCharges,FixedCharges,Churn,sample
1,0,0,1,48,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,78.75,-97.55,0,TRUE
0,0,0,0,22,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,89.05,-72.85,0,TRUE
0,0,0,0,43,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,115.05,-52.05,0,TRUE
0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69.35,-5.15,0,TRUE
1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,80.6,12.55,1,TRUE
1,0,1,1,51,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,110.05,73.85,0,TRUE
0,0,1,1,38,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,80.3,7.25,1,TRUE
1,1,1,0,24,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,93.15,-4.55,1,TRUE
1,0,1,0,35,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,91.5,33.85,0,TRUE
0,1,0,0,54,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,82.45,-102.2,1,TRUE
0,0,1,1,72,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,60,-56,0,TRUE
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,44.8,0,0,TRUE
0,0,1,1,9,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,48.6,-15.1,0,TRUE
1,0,0,0,69,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,60.05,33.25,0,TRUE
0,0,1,0,52,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,102.7,-202.3,0,TRUE
0,1,1,0,11,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,82.9,-31.85,0,TRUE
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.35,-1.65,1,TRUE
0,1,1,1,28,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,35.9,-31.55,0,FALSE
0,1,0,0,17,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,82.65,65,0,TRUE
1,0,0,0,46,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,94.9,57.55,0,TRUE
0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,73.85,-5.7,1,TRUE
0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,80.6,-5.4,1,TRUE
1,0,1,1,68,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,75.8,139.55,1,TRUE
0,0,0,0,43,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,104.6,262.05,1,FALSE
0,0,0,0,68,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,88.15,154.25,0,TRUE
0,0,0,0,36,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,94.8,152.85,0,TRUE
1,0,1,0,63,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,103.4,88.8,1,TRUE
0,1,0,0,32,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,54.65,81.3,0,FALSE
0,0,1,0,71,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,85.75,135.55,0,TRUE
0,0,1,1,66,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,67.45,56.95,0,TRUE
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,72.1,0,0,FALSE
0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,90.4,-12.6,1,TRUE
0,0,0,0,23,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,44.95,-37,0,TRUE
0,1,1,0,64,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,97,222.9,0,TRUE
1,0,1,1,37,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,62.8,-44.85,0,TRUE
1,0,0,1,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,44.6,-76.8,0,TRUE
0,1,0,0,7,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,89.15,-49.7,0,TRUE
1,0,1,1,4,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,84.8,32.7,1,FALSE
0,1,0,0,21,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,41.9,-39.8,1,TRUE
0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,80.25,43.5,1,TRUE
0,1,0,0,16,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,54.1,23.4,0,TRUE
1,0,1,0,64,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,105.25,87.4,0,TRUE
1,1,1,0,27,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,30.75,-25.15,1,FALSE
1,0,1,1,42,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,97.1,-61.45,0,TRUE
0,0,0,0,41,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,98.8,-91.65,0,TRUE
1,0,1,0,58,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,50.3,-38.85,0,TRUE
1,0,0,0,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,75.9,6.85,0,TRUE
1,0,0,0,5,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,96.5,10.05,1,TRUE
1,0,1,0,23,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,59.95,27.15,0,TRUE
1,0,1,0,71,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,98.65,-41.3,0,TRUE
1,0,1,1,72,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,112.6,19.45,0,TRUE
1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,85.65,10.2,1,TRUE
1,0,0,1,24,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,35.75,-27.2,0,FALSE
0,0,1,1,56,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,99.75,22.4,0,TRUE
1,0,0,0,37,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,96.1,91.1,0,TRUE
0,0,0,0,43,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,85.1,2.95,0,TRUE
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.35,0,0,TRUE
0,0,1,0,25,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,104.95,-57.25,1,TRUE
0,0,0,0,61,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,89.65,-159.95,0,TRUE
1,0,0,0,17,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,86.75,-64.5,0,FALSE
0,0,1,0,41,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,86.2,-195.15,0,TRUE
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50.65,0,1,TRUE
1,1,1,1,72,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,64.8,66.75,0,TRUE
1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,90.85,0,1,TRUE
1,0,0,0,48,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,108.1,-121.35,0,TRUE
0,1,1,0,55,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,85.45,174.95,1,TRUE
0,0,0,0,42,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,54.75,48.95,0,FALSE
1,0,0,0,44,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,90.4,85.4,0,TRUE
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,TRUE
0,0,0,0,27,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,95.6,14.05,0,TRUE
1,1,1,0,27,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,84.8,19.95,0,TRUE
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,44.3,0.7,0,TRUE
0,1,1,0,42,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,95.05,-47.6,0,TRUE
0,0,0,0,66,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,90.05,22.65,0,TRUE
1,1,1,0,33,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,109.9,68,0,FALSE
0,0,0,0,34,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.95,10.15,1,TRUE
1,1,0,0,33,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,54.6,1.9,0,TRUE
1,0,1,1,69,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,99.45,145.55,1,FALSE
0,0,1,0,68,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,55.9,47.6,0,TRUE
1,0,1,1,60,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,95.4,88,0,TRUE
1,1,1,1,32,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,93.95,-144.95,0,FALSE
1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,81.35,-10.35,1,TRUE
0,0,1,0,29,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,74.95,-24.5,0,FALSE
1,0,0,0,51,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,87.35,18.15,0,TRUE
0,1,1,0,48,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,70.65,153.85,0,TRUE
0,0,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73.25,23.75,0,FALSE
1,0,1,0,70,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,98.7,-50.1,0,TRUE
0,0,1,1,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,83.3,13.3,1,TRUE
0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,75.3,0,1,FALSE
0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,69.85,26.5,0,FALSE
1,0,0,1,29,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,100.55,-85.5,0,TRUE
0,0,0,0,10,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,40.7,42.3,0,TRUE
0,1,1,0,55,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,51.65,-2.2,0,TRUE
1,1,1,0,52,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,105.1,-88.8,0,FALSE
0,0,1,1,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,85.95,-0.9,0,TRUE
1,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,75.6,34.25,0,TRUE
0,0,1,0,68,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,58.25,14.7,0,TRUE
0,0,1,1,72,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,65.2,90.05,0,TRUE
1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,53.45,12.6,0,FALSE
1,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,45.4,-25.9,1,TRUE
0,0,0,0,26,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,44.45,28.1,0,TRUE
1,0,1,1,72,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,114.05,256.6,0,TRUE
1,0,1,0,35,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,89.85,16.45,0,FALSE
1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,55.05,0,0,FALSE
0,0,1,1,16,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,112.95,75.35,0,TRUE
0,1,0,0,49,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,101.55,94.45,0,TRUE
0,0,1,0,54,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,114.65,-141.6,0,FALSE
0,0,0,1,18,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,64.8,0.3,0,TRUE
0,0,1,0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80.4,43.25,0,FALSE
0,0,0,0,60,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,105.9,42.45,1,TRUE
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.55,0,1,TRUE
1,0,1,1,8,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,94.75,1.55,0,TRUE
1,0,1,1,72,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,105.5,15.55,0,TRUE
0,1,0,0,22,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,69.75,10.9,0,TRUE
1,0,1,0,60,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,60.2,-29.6,0,TRUE
0,0,1,1,28,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,81.05,-42.3,1,FALSE
0,0,0,0,24,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,104.15,-4.95,0,TRUE
1,0,1,1,28,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,92.9,167.15,0,TRUE
0,0,1,1,30,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,80.8,-54.7,0,TRUE
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,75.1,0,0,TRUE
0,0,1,0,24,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,69.45,-52.75,0,TRUE
1,0,1,1,4,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,101.15,-18.7,1,FALSE
1,0,0,0,7,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,99.8,-25.35,1,TRUE
1,1,1,0,72,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,116.05,49.3,0,FALSE
1,0,0,0,70,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,40.05,-3.75,0,FALSE
1,1,1,0,64,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,102.1,4.05,0,TRUE
1,0,1,1,72,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,89.7,130.55,0,FALSE
0,0,1,1,13,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,55.95,7,1,FALSE
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,55,0,1,TRUE
1,0,1,0,9,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,70.05,-66.05,0,FALSE
1,0,1,0,24,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,53.6,28.95,0,TRUE
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,74.7,0,1,TRUE
1,0,0,0,24,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,80.25,-64.5,1,TRUE
1,1,1,1,35,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,76.05,85.45,0,TRUE
0,0,1,1,7,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,75.7,24.15,0,TRUE
1,0,0,0,5,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,96.1,-27.1,1,TRUE
0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,-40.2,1,TRUE
0,0,1,0,48,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,45.3,-29.4,1,TRUE
0,1,0,0,20,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,81.45,42.6,0,TRUE
0,0,1,0,72,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,108.5,191.8,0,TRUE
0,0,1,1,8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,83.55,11.65,1,TRUE
1,0,1,1,72,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,84.5,46.85,0,TRUE
0,0,0,0,15,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,100.15,-87.25,0,TRUE
1,0,0,0,72,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,88.6,-177.25,0,FALSE
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,74.35,0,1,FALSE
1,0,1,1,63,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,104.8,-5.15,0,TRUE
0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,59,-3.85,0,TRUE
0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,74.4,-9.4,1,FALSE
1,1,1,0,61,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,64.05,-4.45,0,TRUE
1,0,0,0,22,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,43.75,-58.9,1,FALSE
1,0,1,0,28,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,60.9,80.45,0,FALSE
0,1,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,28.45,-11.2,1,FALSE
0,0,0,0,12,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,99.7,42.05,1,TRUE
1,0,0,0,34,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,116.25,-53.45,0,TRUE
0,1,1,0,71,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,80.7,-53.7,0,TRUE
0,0,1,1,70,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,65.2,-20.85,0,TRUE
0,0,1,1,52,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,84.05,-43.8,0,FALSE
1,0,0,1,69,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,79.45,20.5,0,TRUE
0,1,0,0,20,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,94.1,-99.6,1,FALSE
1,0,0,1,11,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,78,-6.2,0,TRUE
1,0,1,0,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,94.2,-20.9,1,TRUE
0,0,1,1,6,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,80.5,19.85,1,FALSE
1,1,1,1,20,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,94.3,-67.7,0,TRUE
1,0,0,0,61,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,106.45,-193.3,0,TRUE
0,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,74.35,-36.95,1,TRUE
0,0,0,0,56,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,105.45,11.75,0,TRUE
1,0,0,0,30,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,95,2.4,0,FALSE
1,0,0,0,40,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,104.8,-60.05,1,TRUE
0,0,0,0,28,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,54.3,25.9,0,TRUE
0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.05,-47.65,0,TRUE
0,1,1,0,27,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,75.2,-101.05,1,FALSE
1,0,1,1,67,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,105.4,-72.35,0,TRUE
1,1,1,0,29,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,51.6,-54.4,0,TRUE
1,0,1,1,55,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,85.5,10.9,0,TRUE
0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,75.6,19.8,1,TRUE
1,0,1,0,34,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,100.05,78.3,1,TRUE
1,0,0,0,52,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,91.25,-6.7,0,FALSE
1,1,1,1,72,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,115.75,65.15,0,TRUE
1,0,1,1,58,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,94.7,-62.25,0,FALSE
0,1,0,0,56,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,99.9,111.9,0,TRUE
1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,79.95,14.55,0,TRUE
1,1,1,1,68,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,107.15,93.6,0,TRUE
0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,85,0,1,TRUE
1,0,0,0,12,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,89.55,-52.85,0,TRUE
0,0,1,0,63,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,81.55,-108.6,0,TRUE
0,0,1,1,33,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,58.45,26.55,0,TRUE
0,0,1,0,69,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,95.65,144.35,0,TRUE
0,0,1,1,60,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,80.6,110.7,0,FALSE
0,0,1,1,72,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,113.1,105.3,0,TRUE
0,0,0,0,11,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,58.95,-46.85,0,TRUE
1,0,0,0,10,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,86.05,-26.4,1,TRUE
1,0,0,0,13,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,45.55,4.85,1,FALSE
1,0,1,1,34,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,78.95,-37.1,0,FALSE
1,0,1,1,39,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,86.3,-99.7,1,FALSE
0,0,0,0,65,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,105.05,-84,0,TRUE
1,1,1,0,50,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,101.9,170.5,0,FALSE
1,0,1,1,72,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,110.3,25.3,0,FALSE
0,0,1,1,72,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,115.6,-102.8,0,TRUE
1,0,0,0,32,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,80.35,24.95,1,TRUE
0,0,1,1,56,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,68.75,-42,0,TRUE
1,0,0,0,38,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,70.6,25.4,0,TRUE
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.2,-12.15,0,TRUE
1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,49.3,0,0,TRUE
1,0,1,0,56,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,107.25,27.3,0,TRUE
1,0,1,1,7,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,69.7,28.25,0,FALSE
1,0,1,1,59,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,99.5,-8.75,0,TRUE
1,0,0,0,7,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,64.3,-4.15,0,FALSE
1,0,1,1,71,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,70.85,-56.95,0,TRUE
1,0,1,1,15,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,101.9,138.75,0,TRUE
1,0,1,0,71,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,73.5,139.25,0,TRUE
0,0,0,0,35,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,100.25,18.85,1,TRUE
0,0,0,0,11,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,40.4,-21.8,0,FALSE
1,1,0,0,47,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,59.6,-47.2,0,TRUE
0,0,0,0,11,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,64.9,-16.65,0,TRUE
1,0,1,0,56,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,100.3,-2.35,1,TRUE
0,1,1,0,28,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,110.85,100.6,0,FALSE
1,0,1,0,61,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,81.05,-196.4,0,TRUE
1,0,1,1,31,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,98.05,42.55,0,FALSE
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.5,-36.6,0,TRUE
1,1,1,0,35,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,94.55,56.15,0,TRUE
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.3,0,1,TRUE
0,1,0,0,4,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,89.2,-10.6,1,TRUE
0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,85.7,0,1,TRUE
1,0,0,0,52,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,63.25,53.45,0,TRUE
1,0,1,0,72,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,99.15,283.3,0,TRUE
1,0,1,1,71,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,90.4,249.65,0,TRUE
1,0,1,0,72,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,111.9,14.25,0,FALSE
1,0,1,1,63,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,83.5,174.5,0,TRUE
1,0,0,0,30,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,84.3,-90.4,0,TRUE
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.6,0,0,TRUE
0,0,0,0,12,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,61.65,-26.05,1,TRUE
1,0,0,0,16,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,54.85,38.55,0,FALSE
1,0,0,0,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,65.55,-25,0,TRUE
1,0,1,0,51,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,90.35,6.7,0,FALSE
1,0,0,0,16,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,74.55,-22.3,0,TRUE
0,0,1,1,66,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,74.25,-41.25,0,FALSE
1,0,0,0,46,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,108.65,-94.7,0,TRUE
0,0,0,0,32,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,109.55,102.4,0,FALSE
1,0,1,0,72,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,86.65,-144.55,0,TRUE
1,0,1,1,38,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,81,6.9,0,FALSE
1,0,0,1,51,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,47.85,-83.6,0,TRUE
1,0,1,1,72,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,114.55,58.45,0,FALSE
0,1,1,0,65,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,105.25,-54.85,1,TRUE
1,0,1,1,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,29.95,-20.6,1,TRUE
0,0,1,1,9,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,65,78.05,1,TRUE
0,1,0,0,44,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,109.8,29.15,0,FALSE
1,0,0,0,50,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,69.5,-56.8,0,TRUE
0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48.85,-101.35,0,TRUE
1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,25.25,-15.7,0,TRUE
0,1,0,0,66,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,102.85,188.65,0,TRUE
0,0,0,0,57,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,87.55,-105.5,0,FALSE
