Gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,sample,FixedCharges,TenureCat.00.06,TenureCat.06.12,TenureCat.12.24,OneYearContract,TwoYearContract,BankTransfer,CreditCard,ECheck
1,0,1,0,1,0,1,0,0,0,0,0,0,0,70,1,TRUE,0,1,0,0,0,0,0,0,1
1,1,0,0,1,0,1,0,1,0,0,0,0,1,74.5,1,TRUE,10.55,0,1,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,44.85,1,TRUE,-13.1,0,1,0,0,0,0,1,0
1,1,0,0,1,1,1,0,0,0,0,0,0,1,76.1,1,TRUE,-113.7,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,1,1,0,0,0,0,61.2,0,FALSE,-120.8,0,0,0,1,0,0,0,0
1,0,1,1,1,0,1,0,1,1,1,0,0,0,86.8,0,TRUE,-55.6,0,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,1,1,1,89.35,0,TRUE,31.7,1,0,0,0,0,0,0,1
0,0,1,1,1,0,1,0,0,1,0,0,0,0,76.05,0,TRUE,36.9,0,0,0,0,1,0,0,1
1,1,1,0,1,1,1,0,0,1,0,1,1,1,100.8,0,TRUE,-90.5,0,0,0,0,0,0,0,1
1,0,1,1,1,1,0,0,0,1,0,1,1,1,74.55,0,TRUE,33.75,0,0,0,0,0,0,0,1
0,0,0,1,1,0,1,1,0,0,0,0,0,1,73.6,1,TRUE,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,1,1,64.9,0,FALSE,17.1,0,0,1,1,0,1,0,0
0,1,0,0,1,1,1,0,0,0,0,1,1,1,95.45,1,TRUE,14.3,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,1,0,1,1,90.4,0,TRUE,-4.95,1,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1,1,1,1,1,0,60.3,0,TRUE,8.6,0,0,0,0,1,0,1,0
1,0,0,1,1,1,1,0,1,0,0,0,0,1,81.85,0,FALSE,31.4,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,0,0,0,0,0,1,74.9,1,TRUE,-93.45,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,0,0,1,1,1,1,0,75.55,0,TRUE,-136.55,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,0,1,0,0,1,1,0,101.15,0,FALSE,-101.85,0,0,0,0,0,0,0,1
1,0,0,1,1,1,0,1,0,1,0,1,1,1,78.75,0,TRUE,-97.55,0,0,0,1,0,0,1,0
0,0,0,0,1,0,1,1,0,0,1,0,1,1,89.05,0,TRUE,-72.85,0,0,1,0,0,0,0,1
0,0,0,0,1,1,1,1,1,1,1,1,1,0,115.05,0,TRUE,-52.05,0,0,0,0,1,0,1,0
0,1,1,0,1,0,1,0,0,0,0,0,0,1,69.35,0,TRUE,-5.15,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,1,80.6,1,TRUE,12.55,1,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,0,1,1,1,0,110.05,0,TRUE,73.85,0,0,0,1,0,0,1,0
0,0,1,1,1,0,0,1,1,0,1,1,1,0,80.3,1,TRUE,7.25,0,0,0,1,0,0,1,0
1,1,1,0,1,0,1,0,0,1,0,1,1,1,93.15,1,TRUE,-4.55,0,0,1,0,0,0,0,1
1,0,1,0,1,1,1,0,0,0,1,1,0,1,91.5,0,TRUE,33.85,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,1,1,0,1,1,1,0,82.45,1,TRUE,-102.2,0,0,0,1,0,1,0,0
0,0,1,1,0,0,0,0,1,1,1,1,1,1,60,0,TRUE,-56,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,44.8,0,TRUE,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,1,0,0,0,0,0,0,48.6,0,TRUE,-15.1,0,1,0,1,0,0,0,0
1,0,0,0,0,0,0,1,1,0,1,1,1,1,60.05,0,TRUE,33.25,0,0,0,0,1,1,0,0
0,0,1,0,1,1,1,0,1,0,1,1,1,1,102.7,0,TRUE,-202.3,0,0,0,0,0,0,1,0
0,1,1,0,1,0,1,0,0,0,1,1,0,1,82.9,0,TRUE,-31.85,0,1,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,1,70.35,1,TRUE,-1.65,1,0,0,0,0,0,0,1
0,1,1,1,0,0,0,0,0,0,0,1,0,1,35.9,0,FALSE,-31.55,0,0,0,0,0,0,0,1
0,1,0,0,1,1,1,0,0,1,0,0,0,1,82.65,0,TRUE,65,0,0,1,0,0,0,1,0
1,0,0,0,1,1,1,0,1,1,0,1,0,1,94.9,0,TRUE,57.55,0,0,0,1,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,73.85,1,TRUE,-5.7,0,1,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,1,0,0,0,0,80.6,1,TRUE,-5.4,1,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,0,1,1,75.8,1,TRUE,139.55,0,0,0,1,0,1,0,0
0,0,0,0,1,1,1,0,1,1,0,1,1,1,104.6,1,FALSE,262.05,0,0,0,0,1,0,0,1
0,0,0,0,1,1,0,1,1,1,1,1,1,1,88.15,0,TRUE,154.25,0,0,0,0,1,0,0,1
0,0,0,0,1,0,1,0,1,0,0,1,1,1,94.8,0,TRUE,152.85,0,0,0,0,0,0,1,0
1,0,1,0,1,1,1,0,1,1,0,1,1,1,103.4,1,TRUE,88.8,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0,1,0,0,0,54.65,0,FALSE,81.3,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,1,1,1,1,1,1,0,85.75,0,TRUE,135.55,0,0,0,0,1,0,1,0
0,0,1,1,1,1,0,1,1,1,0,0,0,1,67.45,0,TRUE,56.95,0,0,0,0,0,1,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,0,FALSE,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,1,1,1,90.4,1,TRUE,-12.6,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,44.95,0,TRUE,-37,0,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,1,1,0,0,1,0,97,0,TRUE,222.9,0,0,0,1,0,1,0,0
1,0,1,1,1,1,0,1,0,1,1,0,0,1,62.8,0,TRUE,-44.85,0,0,0,0,1,0,1,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,44.6,0,TRUE,-76.8,0,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,1,1,1,89.15,0,TRUE,-49.7,0,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1,1,0,0,0,1,84.8,1,FALSE,32.7,1,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,41.9,1,TRUE,-39.8,0,0,1,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,0,1,1,80.25,1,TRUE,43.5,0,1,0,0,0,1,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,1,54.1,0,TRUE,23.4,0,0,1,0,0,0,0,1
1,0,1,0,1,1,1,0,1,0,1,1,1,1,105.25,0,TRUE,87.4,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0,0,30.75,1,FALSE,-25.15,0,0,0,0,0,0,1,0
1,0,1,1,1,1,1,1,0,0,0,1,1,0,97.1,0,TRUE,-61.45,0,0,0,1,0,0,0,1
0,0,0,0,1,0,1,0,1,0,1,1,1,1,98.8,0,TRUE,-91.65,0,0,0,0,1,1,0,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,50.3,0,TRUE,-38.85,0,0,0,1,0,0,1,0
1,0,0,0,1,0,1,0,0,0,1,0,0,1,75.9,0,TRUE,6.85,0,0,1,0,0,1,0,0
1,0,0,0,1,0,1,0,0,1,0,1,1,0,96.5,1,TRUE,10.05,1,0,0,0,0,1,0,0
1,0,1,0,1,0,0,1,0,0,0,0,1,1,59.95,0,TRUE,27.15,0,0,1,0,0,1,0,0
1,0,1,0,1,1,1,0,0,1,0,1,1,1,98.65,0,TRUE,-41.3,0,0,0,1,0,0,1,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,112.6,0,TRUE,19.45,0,0,0,0,1,0,1,0
1,0,0,0,1,1,1,0,0,0,0,1,0,1,85.65,1,TRUE,10.2,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1,0,0,1,0,0,0,35.75,0,FALSE,-27.2,0,0,1,0,1,0,0,0
0,0,1,1,1,1,1,0,1,1,1,0,1,1,99.75,0,TRUE,22.4,0,0,0,1,0,0,1,0
1,0,0,0,1,0,1,0,1,0,0,1,1,1,96.1,0,TRUE,91.1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,1,1,1,1,1,0,85.1,0,TRUE,2.95,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.35,0,TRUE,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,0,1,1,1,1,1,104.95,1,TRUE,-57.25,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,1,1,1,1,1,1,0,89.65,0,TRUE,-159.95,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,1,1,0,0,0,86.75,0,FALSE,-64.5,0,0,1,1,0,0,0,1
0,0,1,0,1,0,1,0,1,1,1,0,0,1,86.2,0,TRUE,-195.15,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,50.65,1,TRUE,0,1,0,0,0,0,0,0,0
1,1,1,1,0,0,0,1,1,1,1,1,1,1,64.8,0,TRUE,66.75,0,0,0,0,1,1,0,0
1,0,0,0,1,1,1,0,1,0,0,0,1,1,90.85,1,TRUE,0,1,0,0,0,0,0,1,0
1,0,0,0,1,1,1,0,1,1,0,1,1,1,108.1,0,TRUE,-121.35,0,0,0,0,1,1,0,0
0,1,1,0,1,1,1,0,1,1,0,0,0,1,85.45,1,TRUE,174.95,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,1,1,0,1,1,54.75,0,FALSE,48.95,0,0,0,1,0,0,0,1
1,0,0,0,1,1,1,0,0,1,0,0,1,1,90.4,0,TRUE,85.4,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,44,0,TRUE,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,0,0,1,1,1,95.6,0,TRUE,14.05,0,0,0,0,0,1,0,0
1,1,1,0,1,1,0,0,1,1,1,1,1,1,84.8,0,TRUE,19.95,0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,44.3,0,TRUE,0.7,1,0,0,0,0,0,0,1
0,1,1,0,1,1,1,0,0,0,0,1,1,1,95.05,0,TRUE,-47.6,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,1,1,1,1,1,1,1,90.05,0,TRUE,22.65,0,0,0,0,1,0,1,0
1,1,1,0,1,1,1,1,0,1,1,1,1,1,109.9,0,FALSE,68,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,1,0,0,0,0,1,73.95,1,TRUE,10.15,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,1,1,1,1,1,54.6,0,TRUE,1.9,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,0,1,0,1,1,1,99.45,1,FALSE,145.55,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,0,0,1,0,0,0,55.9,0,TRUE,47.6,0,0,0,1,0,1,0,0
1,0,1,1,1,1,1,1,0,1,0,1,0,1,95.4,0,TRUE,88,0,0,0,1,0,1,0,0
1,1,1,1,1,0,1,0,1,0,0,1,1,1,93.95,0,FALSE,-144.95,0,0,0,0,0,0,0,0
1,1,0,0,1,1,1,0,1,0,0,0,0,1,81.35,1,TRUE,-10.35,1,0,0,0,0,0,0,1
0,0,1,0,1,1,1,0,0,0,0,0,0,1,74.95,0,FALSE,-24.5,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,1,1,1,0,0,1,87.35,0,TRUE,18.15,0,0,0,0,0,0,0,1
0,1,1,0,1,0,1,0,0,0,0,0,0,1,70.65,0,TRUE,153.85,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,0,1,0,0,0,0,0,73.25,0,FALSE,23.75,0,0,1,0,0,1,0,0
1,0,1,0,1,1,1,0,1,1,1,0,1,1,98.7,0,TRUE,-50.1,0,0,0,0,1,1,0,0
0,0,1,1,1,0,1,0,1,0,0,0,1,0,83.3,1,TRUE,13.3,0,0,1,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,75.3,1,FALSE,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,69.85,0,FALSE,26.5,0,1,0,0,0,1,0,0
1,0,0,1,1,1,1,0,1,1,1,0,1,0,100.55,0,TRUE,-85.5,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,40.7,0,TRUE,42.3,0,1,0,0,0,1,0,0
0,1,1,0,1,1,0,0,0,0,0,0,0,0,51.65,0,TRUE,-2.2,0,0,0,0,0,1,0,0
1,1,1,0,1,1,1,0,1,1,0,1,1,1,105.1,0,FALSE,-88.8,0,0,0,1,0,1,0,0
0,0,1,1,1,1,1,0,0,0,0,0,1,0,85.95,0,TRUE,-0.9,0,1,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.6,0,TRUE,34.25,0,0,1,0,0,1,0,0
0,0,1,0,1,1,0,1,0,0,1,0,0,0,58.25,0,TRUE,14.7,0,0,0,1,0,1,0,0
0,0,1,1,0,0,0,1,1,1,1,1,1,1,65.2,0,TRUE,90.05,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,1,0,1,0,0,0,0,53.45,0,FALSE,12.6,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,45.4,1,TRUE,-25.9,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,1,44.45,0,TRUE,28.1,0,0,0,0,0,0,1,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,114.05,0,TRUE,256.6,0,0,0,0,1,0,1,0
1,0,1,0,1,1,1,0,0,0,1,0,1,1,89.85,0,FALSE,16.45,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,1,0,0,0,55.05,0,FALSE,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,1,1,1,1,112.95,0,TRUE,75.35,0,0,1,0,0,0,0,1
0,1,0,0,1,1,1,1,0,0,0,1,1,0,101.55,0,TRUE,94.45,0,0,0,0,0,0,1,0
0,0,1,0,1,1,1,1,1,1,1,1,1,1,114.65,0,FALSE,-141.6,0,0,0,1,0,0,0,0
0,0,0,1,1,1,0,1,0,0,0,0,1,0,64.8,0,TRUE,0.3,0,0,1,0,0,0,0,1
0,0,1,0,1,0,1,0,0,0,0,0,1,0,80.4,0,FALSE,43.25,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,1,1,0,1,1,1,105.9,1,TRUE,42.45,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,69.55,1,TRUE,0,1,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,1,0,1,1,1,94.75,0,TRUE,1.55,0,1,0,0,0,0,0,1
1,0,1,1,1,0,1,1,1,0,1,1,1,0,105.5,0,TRUE,15.55,0,0,0,0,1,1,0,0
0,1,0,0,1,0,0,1,0,1,1,0,1,1,69.75,0,TRUE,10.9,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,1,1,1,1,1,1,60.2,0,TRUE,-29.6,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,0,0,0,0,0,1,1,81.05,1,FALSE,-42.3,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,1,1,0,1,1,1,104.15,0,TRUE,-4.95,0,0,1,0,0,0,0,1
1,0,1,1,1,0,1,0,1,1,1,1,0,0,92.9,0,TRUE,167.15,0,0,0,1,0,1,0,0
0,0,1,1,1,0,0,0,1,1,1,1,1,0,80.8,0,TRUE,-54.7,0,0,0,0,1,1,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,0,TRUE,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,0,0,1,1,1,69.45,0,TRUE,-52.75,0,0,1,0,0,1,0,0
1,0,1,1,1,1,1,0,0,1,0,1,1,0,101.15,1,FALSE,-18.7,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,1,0,0,1,1,1,99.8,1,TRUE,-25.35,0,1,0,0,0,0,0,1
1,1,1,0,1,1,1,1,1,1,1,1,1,1,116.05,0,FALSE,49.3,0,0,0,0,1,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,1,40.05,0,FALSE,-3.75,0,0,0,0,1,0,0,0
1,1,1,0,1,1,1,0,0,1,1,1,1,0,102.1,0,TRUE,4.05,0,0,0,0,1,0,0,1
1,0,1,1,1,1,1,0,1,0,0,1,0,1,89.7,0,FALSE,130.55,0,0,0,1,0,0,0,1
0,0,1,1,1,0,0,0,0,0,0,0,1,0,55.95,1,FALSE,7,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,1,55,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1,1,1,70.05,0,FALSE,-66.05,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,0,1,0,0,0,53.6,0,TRUE,28.95,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,0,1,0,0,0,0,1,74.7,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,1,0,0,0,0,1,80.25,1,TRUE,-64.5,0,0,1,0,0,0,0,1
1,1,1,1,1,0,0,0,1,0,1,1,1,1,76.05,0,TRUE,85.45,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,1,1,1,1,1,0,1,75.7,0,TRUE,24.15,0,1,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,1,1,1,96.1,1,TRUE,-27.1,1,0,0,0,0,0,0,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0,69,1,TRUE,-40.2,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,1,0,1,0,0,1,1,45.3,1,TRUE,-29.4,0,0,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,1,1,81.45,0,TRUE,42.6,0,0,1,0,0,0,0,1
0,0,1,0,1,1,1,0,1,1,1,1,1,1,108.5,0,TRUE,191.8,0,0,0,1,0,1,0,0
0,0,1,1,1,0,1,0,1,0,0,1,0,1,83.55,1,TRUE,11.65,0,1,0,0,0,0,0,1
1,0,1,1,1,1,1,0,0,0,0,0,1,1,84.5,0,TRUE,46.85,0,0,0,0,1,0,1,0
0,0,0,0,1,1,1,0,1,0,0,1,1,1,100.15,0,TRUE,-87.25,0,0,1,0,0,0,0,1
1,0,0,0,1,1,0,0,1,1,1,1,1,1,88.6,0,FALSE,-177.25,0,0,0,0,1,1,0,0
1,0,0,1,1,1,1,0,0,0,0,0,0,1,74.35,1,FALSE,0,1,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1,1,0,1,1,1,104.8,0,TRUE,-5.15,0,0,0,0,1,1,0,0
0,0,0,0,1,0,0,0,1,0,0,1,0,1,59,0,TRUE,-3.85,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,0,0,0,0,1,74.4,1,FALSE,-9.4,1,0,0,0,0,0,0,1
1,1,1,0,1,1,0,0,1,0,0,0,1,0,64.05,0,TRUE,-4.45,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,1,1,0,0,1,1,43.75,1,FALSE,-58.9,0,0,1,1,0,1,0,0
1,0,1,0,1,0,0,1,1,0,1,0,0,0,60.9,0,FALSE,80.45,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,28.45,1,FALSE,-11.2,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,1,1,1,0,0,1,1,99.7,1,TRUE,42.05,0,1,0,0,0,1,0,0
1,0,0,0,1,1,1,1,1,1,1,1,1,0,116.25,0,TRUE,-53.45,0,0,0,1,0,0,1,0
0,1,1,0,1,1,1,1,0,0,0,0,0,1,80.7,0,TRUE,-53.7,0,0,0,0,1,0,1,0
0,0,1,1,1,1,0,1,0,0,0,0,1,0,65.2,0,TRUE,-20.85,0,0,0,1,0,1,0,0
0,0,1,1,1,0,1,1,0,1,1,0,0,1,84.05,0,FALSE,-43.8,0,0,0,0,0,1,0,0
1,0,0,1,1,1,0,1,1,1,1,1,0,1,79.45,0,TRUE,20.5,0,0,0,0,1,0,1,0
0,1,0,0,1,1,1,0,1,1,0,0,1,1,94.1,1,FALSE,-99.6,0,0,1,0,0,0,0,1
1,0,0,1,1,1,1,0,0,1,0,0,0,1,78,0,TRUE,-6.2,0,1,0,0,0,0,0,0
1,0,1,0,1,0,1,0,0,0,1,1,1,1,94.2,1,TRUE,-20.9,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,0,0,0,1,0,0,1,80.5,1,FALSE,19.85,1,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,0,1,1,0,1,0,94.3,0,TRUE,-67.7,0,0,1,1,0,0,1,0
1,0,0,0,1,1,1,1,0,1,0,1,1,1,106.45,0,TRUE,-193.3,0,0,0,0,0,0,0,1
0,1,1,0,1,1,1,0,0,0,0,0,0,1,74.35,1,TRUE,-36.95,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,1,0,1,1,1,1,105.45,0,TRUE,11.75,0,0,0,0,0,1,0,0
1,0,0,0,1,1,1,1,1,1,1,0,0,1,95,0,FALSE,2.4,0,0,0,0,0,0,1,0
1,0,0,0,1,1,1,0,0,1,1,1,1,0,104.8,1,TRUE,-60.05,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,1,0,0,0,54.3,0,TRUE,25.9,0,0,0,1,0,0,0,0
0,1,1,0,1,0,1,0,0,0,0,0,0,0,70.05,0,TRUE,-47.65,1,0,0,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0,0,0,0,1,75.2,1,FALSE,-101.05,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,0,1,1,0,1,1,1,105.4,0,TRUE,-72.35,0,0,0,1,0,0,0,1
1,1,1,0,1,1,0,0,0,0,0,0,0,1,51.6,0,TRUE,-54.4,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,0,0,0,0,1,0,85.5,0,TRUE,10.9,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,75.6,1,TRUE,19.8,0,0,1,0,0,1,0,0
1,0,1,0,1,1,1,0,0,1,0,1,1,1,100.05,1,TRUE,78.3,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,1,0,1,0,1,0,0,91.25,0,FALSE,-6.7,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,115.75,0,TRUE,65.15,0,0,0,0,1,0,1,0
1,0,1,1,1,1,1,0,1,0,1,1,0,1,94.7,0,FALSE,-62.25,0,0,0,1,0,0,1,0
0,1,0,0,1,1,1,0,1,1,1,1,0,1,99.9,0,TRUE,111.9,0,0,0,0,1,1,0,0
1,0,0,0,1,0,1,0,0,0,0,1,0,1,79.95,0,TRUE,14.55,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,0,1,1,1,1,1,107.15,0,TRUE,93.6,0,0,0,1,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,1,1,85,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,1,0,1,0,1,89.55,0,TRUE,-52.85,0,1,0,0,0,0,0,1
0,0,1,0,1,1,1,0,1,0,0,0,0,1,81.55,0,TRUE,-108.6,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,1,1,1,0,0,0,1,58.45,0,TRUE,26.55,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,0,0,1,1,1,95.65,0,TRUE,144.35,0,0,0,1,0,0,1,0
0,0,1,1,1,0,0,0,1,1,1,1,1,1,80.6,0,FALSE,110.7,0,0,0,0,1,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,113.1,0,TRUE,105.3,0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,1,1,58.95,0,TRUE,-46.85,0,1,0,0,0,0,0,0
1,0,0,0,1,1,1,0,0,0,0,1,0,1,86.05,1,TRUE,-26.4,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1,1,0,1,45.55,1,FALSE,4.85,0,0,1,0,0,0,1,0
1,0,1,1,1,0,1,0,0,0,0,0,1,1,78.95,0,FALSE,-37.1,0,0,0,1,0,1,0,0
1,0,1,1,1,0,1,0,1,0,0,1,0,1,86.3,1,FALSE,-99.7,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,1,0,1,1,1,1,105.05,0,TRUE,-84,0,0,0,1,0,1,0,0
1,1,1,0,1,1,1,1,1,1,0,1,0,1,101.9,0,FALSE,170.5,0,0,0,1,0,1,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,110.3,0,FALSE,25.3,0,0,0,0,1,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,115.6,0,TRUE,-102.8,0,0,0,0,1,1,0,0
1,0,0,0,1,1,1,0,1,0,0,0,0,1,80.35,1,TRUE,24.95,0,0,0,0,0,1,0,0
0,0,1,1,1,1,0,1,0,1,0,0,1,1,68.75,0,TRUE,-42,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,1,1,0,1,1,0,0,70.6,0,TRUE,25.4,0,0,0,1,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,70.2,0,TRUE,-12.15,0,1,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,1,0,0,1,49.3,0,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,0,1,1,1,0,1,0,1,1,1,1,107.25,0,TRUE,27.3,0,0,0,1,0,0,0,1
1,0,1,1,1,0,0,1,0,0,0,1,1,0,69.7,0,FALSE,28.25,0,1,0,0,0,0,1,0
1,0,1,1,1,1,1,0,0,1,0,1,1,1,99.5,0,TRUE,-8.75,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,1,1,1,0,0,64.3,0,FALSE,-4.15,0,1,0,0,0,1,0,0
1,0,1,1,1,0,0,1,0,1,1,0,1,1,70.85,0,TRUE,-56.95,0,0,0,0,1,0,1,0
1,0,1,1,1,0,1,1,0,0,1,1,1,0,101.9,0,TRUE,138.75,0,0,1,1,0,0,0,1
1,0,1,0,1,1,0,1,1,0,1,1,0,0,73.5,0,TRUE,139.25,0,0,0,0,1,0,1,0
0,0,0,0,1,1,1,0,0,1,0,1,1,1,100.25,1,TRUE,18.85,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,0,1,40.4,0,FALSE,-21.8,0,1,0,1,0,0,1,0
1,1,0,0,1,1,0,0,1,0,1,0,0,0,59.6,0,TRUE,-47.2,0,0,0,0,1,1,0,0
0,0,0,0,1,0,0,0,0,1,1,0,1,0,64.9,0,TRUE,-16.65,0,1,0,1,0,0,1,0
